competitor,chroma_subsampling,quality,metric,images,jpegli_mean_distortion,competitor_mean_distortion,distortion_ratio
turbojpeg,420,50,butteraugli,30,4.692182827067,4.669765742667,0.995222461
turbojpeg,420,50,cvvdp_jod,30,0.311621284500,0.289152304333,0.927896516
turbojpeg,420,50,dists,30,0.109618614033,0.104404316333,0.952432370
turbojpeg,420,55,ssimulacra2,30,37.502023110667,37.222217556333,0.992538921
turbojpeg,420,55,butteraugli,30,4.534216411933,4.492504040467,0.990800534
turbojpeg,420,55,cvvdp_jod,30,0.273465474400,0.254113038300,0.929232617
turbojpeg,420,55,dists,30,0.102774381600,0.097923268867,0.952798424
turbojpeg,420,60,ssimulacra2,30,35.635056009033,35.438855074867,0.994494160
turbojpeg,420,60,butteraugli,30,4.341219894067,4.297206298467,0.989861468
turbojpeg,420,60,cvvdp_jod,30,0.243946202533,0.226881217967,0.930046115
turbojpeg,420,60,dists,30,0.097127972033,0.092065235000,0.947875602
turbojpeg,420,65,ssimulacra2,30,33.194329065900,32.746116942467,0.986497328
turbojpeg,420,65,butteraugli,30,4.014992825167,4.035524416033,1.005113730
turbojpeg,420,65,cvvdp_jod,30,0.210971705067,0.195374902067,0.926071589
turbojpeg,420,65,dists,30,0.090032047000,0.085071728667,0.944904970
turbojpeg,420,70,ssimulacra2,30,30.631317265800,30.540556682033,0.997037000
turbojpeg,420,70,butteraugli,30,3.787168367667,3.779139367800,0.997879946
turbojpeg,420,70,cvvdp_jod,30,0.178416252167,0.165696366633,0.928706688
turbojpeg,420,70,dists,30,0.082412841000,0.077497444567,0.940356425
turbojpeg,420,75,ssimulacra2,30,28.016414679033,28.226479242067,1.007497910
turbojpeg,420,75,butteraugli,30,3.507907788000,3.477854061100,0.991432578
turbojpeg,420,75,cvvdp_jod,30,0.148145961733,0.139816379533,0.943774490
turbojpeg,420,75,dists,30,0.074735599767,0.069734879333,0.933087840
turbojpeg,420,80,ssimulacra2,30,25.316336498733,25.644833433433,1.012975690
turbojpeg,420,80,butteraugli,30,3.238636112200,3.205515917067,0.989773413
turbojpeg,420,80,cvvdp_jod,30,0.120014858200,0.114967441467,0.957943401
turbojpeg,420,80,dists,30,0.065726266300,0.060853636200,0.925864797
turbojpeg,420,85,ssimulacra2,30,22.106421868533,22.723098958267,1.027895835
turbojpeg,420,85,butteraugli,30,3.001222809133,2.982104722600,0.993629901
turbojpeg,420,85,cvvdp_jod,30,0.092238394467,0.091081142300,0.987453683
turbojpeg,420,85,dists,30,0.055024363667,0.050065253167,0.909874278
turbojpeg,420,90,ssimulacra2,30,18.004361544267,18.704999517200,1.038914902
turbojpeg,420,90,butteraugli,30,2.670468990000,2.650069479200,0.992361076
turbojpeg,420,90,cvvdp_jod,30,0.063406753467,0.065455309467,1.032308167
turbojpeg,420,90,dists,30,0.039778232567,0.034878130800,0.876814492
turbojpeg,420,95,ssimulacra2,30,13.327277791567,13.973098155667,1.048458536
turbojpeg,420,95,butteraugli,30,2.317811373933,2.342484088767,1.010644833
turbojpeg,420,95,cvvdp_jod,30,0.039802932633,0.041887982667,1.052384332
turbojpeg,420,95,dists,30,0.021086224000,0.017732415700,0.840947896
turbojpeg,420,100,ssimulacra2,30,9.974127692667,10.558673713567,1.058606230
turbojpeg,420,100,butteraugli,30,2.116560384267,2.154827610667,1.018079912
turbojpeg,420,100,cvvdp_jod,30,0.024900913233,0.026084518467,1.047532603
turbojpeg,420,100,dists,30,0.005874210700,0.005934224500,1.010216487
apple_imageio,444,25,ssimulacra2,30,47.968512468800,47.111653971933,0.982137063
apple_imageio,444,25,butteraugli,30,5.244803222000,5.084146054467,0.969368314
apple_imageio,444,25,cvvdp_jod,30,0.395301850667,0.365609868400,0.924887824
apple_imageio,444,25,dists,30,0.124217043400,0.116790839033,0.940215898
apple_imageio,444,30,ssimulacra2,30,43.803514559000,42.970274780433,0.980977787
apple_imageio,444,30,butteraugli,30,4.849312448433,4.760823210067,0.981752209
apple_imageio,444,30,cvvdp_jod,30,0.337235736833,0.310694217700,0.921296837
apple_imageio,444,30,dists,30,0.114070689633,0.107131328333,0.939166132
apple_imageio,444,35,ssimulacra2,30,41.811919424200,41.146010877767,0.984073715
apple_imageio,444,35,butteraugli,30,4.694798326433,4.582931407167,0.976172157
apple_imageio,444,35,cvvdp_jod,30,0.312112744600,0.286661911000,0.918456282
apple_imageio,444,35,dists,30,0.108692336033,0.102011201733,0.938531689
apple_imageio,444,40,ssimulacra2,30,40.106826791800,39.467925340867,0.984070007
apple_imageio,444,40,butteraugli,30,4.484453845033,4.368815469700,0.974213499
apple_imageio,444,40,cvvdp_jod,30,0.287074057333,0.265428097967,0.924597995
apple_imageio,444,40,dists,30,0.103964233433,0.097978071367,0.942420947
apple_imageio,444,45,ssimulacra2,30,38.035891810933,37.253801706900,0.979438103
apple_imageio,444,45,butteraugli,30,4.283422009100,4.131498495733,0.964532210
apple_imageio,444,45,cvvdp_jod,30,0.258889039300,0.236669381367,0.914173045
apple_imageio,444,45,dists,30,0.098372638300,0.092479763400,0.940096403
apple_imageio,444,50,ssimulacra2,30,36.213508085233,35.475800860533,0.979628949
apple_imageio,444,50,butteraugli,30,4.108883444533,3.985244480900,0.969909352
