image,width,height,quality,chroma_subsampling,progressive_level,jpeg_bytes,bits_per_pixel,jpegli_version,turbojpeg_api,decoder,ssimulacra2,butteraugli,decoded_image,cvvdp_jod,dists
86127fbdb368eb28c3039cf61aff1c4cfdc4ade24070c8f2389968d5ead681e1.png,2048,976,90,422,0,698263,2.794661725,51760c09,3002000,turbojpeg,82.311728152,2.204391718,q090-422-p0/turbojpeg/86127fbdb368eb28c3039cf61aff1c4cfdc4ade24070c8f2389968d5ead681e1.png,9.900122643,0.034531653
937476dd72f98638f34299dda5e9c252621b5e809c364692fc2934e000583286.png,2048,1536,90,422,0,1552527,3.948280334,51760c09,3002000,apple_imageio,89.548539301,1.081120014,q090-422-p0/apple_imageio/937476dd72f98638f34299dda5e9c252621b5e809c364692fc2934e000583286.png,9.989048958,0.002978444
937476dd72f98638f34299dda5e9c252621b5e809c364692fc2934e000583286.png,2048,1536,90,422,0,1552527,3.948280334,51760c09,3002000,jpegli,89.544298776,1.094159365,q090-422-p0/jpegli/937476dd72f98638f34299dda5e9c252621b5e809c364692fc2934e000583286.png,9.988961220,0.004011273
937476dd72f98638f34299dda5e9c252621b5e809c364692fc2934e000583286.png,2048,1536,90,422,0,1552527,3.948280334,51760c09,3002000,turbojpeg,89.576090791,1.084729552,q090-422-p0/turbojpeg/937476dd72f98638f34299dda5e9c252621b5e809c364692fc2934e000583286.png,9.989101410,0.002945542
a2a946cc516f9eec0f141da3c31a96df94fe342c651af46f0d38f6c04400323a.png,1360,2048,90,422,0,486161,1.396372358,51760c09,3002000,apple_imageio,81.373323115,4.235124588,q090-422-p0/apple_imageio/a2a946cc516f9eec0f141da3c31a96df94fe342c651af46f0d38f6c04400323a.png,9.890395164,0.019030809
a2a946cc516f9eec0f141da3c31a96df94fe342c651af46f0d38f6c04400323a.png,1360,2048,90,422,0,486161,1.396372358,51760c09,3002000,jpegli,82.673882714,4.249144554,q090-422-p0/jpegli/a2a946cc516f9eec0f141da3c31a96df94fe342c651af46f0d38f6c04400323a.png,9.889845848,0.023240209
a2a946cc516f9eec0f141da3c31a96df94fe342c651af46f0d38f6c04400323a.png,1360,2048,90,422,0,486161,1.396372358,51760c09,3002000,turbojpeg,81.389727285,4.204853058,q090-422-p0/turbojpeg/a2a946cc516f9eec0f141da3c31a96df94fe342c651af46f0d38f6c04400323a.png,9.890065193,0.018987417
a365e6541bab5c0f4e01bf43a0c3a655d88292a8ac45403a889c308d11854555.png,2048,1360,90,422,0,1008405,2.896383847,51760c09,3002000,apple_imageio,79.849154919,2.741268635,q090-422-p0/apple_imageio/a365e6541bab5c0f4e01bf43a0c3a655d88292a8ac45403a889c308d11854555.png,9.914858818,0.021048069
a365e6541bab5c0f4e01bf43a0c3a655d88292a8ac45403a889c308d11854555.png,2048,1360,90,422,0,1008405,2.896383847,51760c09,3002000,jpegli,80.380069607,2.716680527,q090-422-p0/jpegli/a365e6541bab5c0f4e01bf43a0c3a655d88292a8ac45403a889c308d11854555.png,9.915603638,0.021671951
a365e6541bab5c0f4e01bf43a0c3a655d88292a8ac45403a889c308d11854555.png,2048,1360,90,422,0,1008405,2.896383847,51760c09,3002000,turbojpeg,79.914593209,2.706317902,q090-422-p0/turbojpeg/a365e6541bab5c0f4e01bf43a0c3a655d88292a8ac45403a889c308d11854555.png,9.915224075,0.021041989
b0b3744cc6b5ad6426b1ac02909b4389ea7fc4140d72a888ccdfb21f573a6db4.png,2048,1360,90,422,0,872063,2.504776540,51760c09,3002000,apple_imageio,78.376566207,2.921169758,q090-422-p0/apple_imageio/b0b3744cc6b5ad6426b1ac02909b4389ea7fc4140d72a888ccdfb21f573a6db4.png,9.740453720,0.031896591
b0b3744cc6b5ad6426b1ac02909b4389ea7fc4140d72a888ccdfb21f573a6db4.png,2048,1360,90,422,0,872063,2.504776540,51760c09,3002000,jpegli,78.695584051,2.973564386,q090-422-p0/jpegli/b0b3744cc6b5ad6426b1ac02909b4389ea7fc4140d72a888ccdfb21f573a6db4.png,9.740592003,0.034877539
b0b3744cc6b5ad6426b1ac02909b4389ea7fc4140d72a888ccdfb21f573a6db4.png,2048,1360,90,422,0,872063,2.504776540,51760c09,3002000,turbojpeg,78.398555958,2.911867142,q090-422-p0/turbojpeg/b0b3744cc6b5ad6426b1ac02909b4389ea7fc4140d72a888ccdfb21f573a6db4.png,9.740368843,0.032054305
bb7344a2ba499b2d48b891abee1b903dc17d265437ac57028b5999b6cd5bcdc4.png,2048,1024,90,422,0,200466,0.764717102,51760c09,3002000,apple_imageio,84.286182168,1.599808335,q090-422-p0/apple_imageio/bb7344a2ba499b2d48b891abee1b903dc17d265437ac57028b5999b6cd5bcdc4.png,9.906777382,0.050739646
bb7344a2ba499b2d48b891abee1b903dc17d265437ac57028b5999b6cd5bcdc4.png,2048,1024,90,422,0,200466,0.764717102,51760c09,3002000,jpegli,85.106793626,1.615910411,q090-422-p0/jpegli/bb7344a2ba499b2d48b891abee1b903dc17d265437ac57028b5999b6cd5bcdc4.png,9.906805992,0.049289525
bb7344a2ba499b2d48b891abee1b903dc17d265437ac57028b5999b6cd5bcdc4.png,2048,1024,90,422,0,200466,0.764717102,51760c09,3002000,turbojpeg,84.221767176,1.618518949,q090-422-p0/turbojpeg/bb7344a2ba499b2d48b891abee1b903dc17d265437ac57028b5999b6cd5bcdc4.png,9.906029701,0.050436318
c9510efb03d1852c29ecad84cc0558768728681a3b9b04eae0dbbd9be142dd95.png,2048,1360,90,422,0,380038,1.091561351,51760c09,3002000,apple_imageio,82.730716148,5.682122231,q090-422-p0/apple_imageio/c9510efb03d1852c29ecad84cc0558768728681a3b9b04eae0dbbd9be142dd95.png,9.967761040,0.025395155
c9510efb03d1852c29ecad84cc0558768728681a3b9b04eae0dbbd9be142dd95.png,2048,1360,90,422,0,380038,1.091561351,51760c09,3002000,jpegli,83.659756656,5.646427155,q090-422-p0/jpegli/c9510efb03d1852c29ecad84cc0558768728681a3b9b04eae0dbbd9be142dd95.png,9.969362259,0.030009270
c9510efb03d1852c29ecad84cc0558768728681a3b9b04eae0dbbd9be142dd95.png,2048,1360,90,422,0,380038,1.091561351,51760c09,3002000,turbojpeg,82.759641609,5.631399155,q090-422-p0/turbojpeg/c9510efb03d1852c29ecad84cc0558768728681a3b9b04eae0dbbd9be142dd95.png,9.967935562,0.025362730
d0208a1e9b4fde642b9752da2907d82d5b530a6e2e6e18ef71d5524a92d1cf9a.png,1360,2048,90,422,0,1143193,3.283527688,51760c09,3002000,apple_imageio,77.908598922,1.561826348,q090-422-p0/apple_imageio/d0208a1e9b4fde642b9752da2907d82d5b530a6e2e6e18ef71d5524a92d1cf9a.png,9.893050194,0.039336622
d0208a1e9b4fde642b9752da2907d82d5b530a6e2e6e18ef71d5524a92d1cf9a.png,1360,2048,90,422,0,1143193,3.283527688,51760c09,3002000,jpegli,78.068499382,1.527489781,q090-422-p0/jpegli/d0208a1e9b4fde642b9752da2907d82d5b530a6e2e6e18ef71d5524a92d1cf9a.png,9.893169403,0.041137695
d0208a1e9b4fde642b9752da2907d82d5b530a6e2e6e18ef71d5524a92d1cf9a.png,1360,2048,90,422,0,1143193,3.283527688,51760c09,3002000,turbojpeg,77.929380011,1.552028298,q090-422-p0/turbojpeg/d0208a1e9b4fde642b9752da2907d82d5b530a6e2e6e18ef71d5524a92d1cf9a.png,9.893240929,0.039704442
da52c4f66dc00c2f381e8475fbf8a7aa2c5433a9c59cc175646c62e02892faf7.png,2048,1360,90,422,0,1033295,2.967873966,51760c09,3002000,apple_imageio,82.809551340,2.654019833,q090-422-p0/apple_imageio/da52c4f66dc00c2f381e8475fbf8a7aa2c5433a9c59cc175646c62e02892faf7.png,9.906818390,0.036013961
da52c4f66dc00c2f381e8475fbf8a7aa2c5433a9c59cc175646c62e02892faf7.png,2048,1360,90,422,0,1033295,2.967873966,51760c09,3002000,jpegli,82.882773120,2.702193737,q090-422-p0/jpegli/da52c4f66dc00c2f381e8475fbf8a7aa2c5433a9c59cc175646c62e02892faf7.png,9.907302856,0.039763212
da52c4f66dc00c2f381e8475fbf8a7aa2c5433a9c59cc175646c62e02892faf7.png,2048,1360,90,422,0,1033295,2.967873966,51760c09,3002000,turbojpeg,82.840391324,2.655700922,q090-422-p0/turbojpeg/da52c4f66dc00c2f381e8475fbf8a7aa2c5433a9c59cc175646c62e02892faf7.png,9.906970024,0.035931706
e0d8e29cadfc99663c7d1a4a5afe20c454ec54d0d873776ec397c59405c74790.png,1360,2048,90,422,0,337222,0.968583410,51760c09,3002000,apple_imageio,82.842850243,1.769179940,q090-422-p0/apple_imageio/e0d8e29cadfc99663c7d1a4a5afe20c454ec54d0d873776ec397c59405c74790.png,9.970396042,0.047032535
e0d8e29cadfc99663c7d1a4a5afe20c454ec54d0d873776ec397c59405c74790.png,1360,2048,90,422,0,337222,0.968583410,51760c09,3002000,jpegli,84.312951371,1.650042534,q090-422-p0/jpegli/e0d8e29cadfc99663c7d1a4a5afe20c454ec54d0d873776ec397c59405c74790.png,9.977180481,0.050729990
e0d8e29cadfc99663c7d1a4a5afe20c454ec54d0d873776ec397c59405c74790.png,1360,2048,90,422,0,337222,0.968583410,51760c09,3002000,turbojpeg,82.710813452,1.829191566,q090-422-p0/turbojpeg/e0d8e29cadfc99663c7d1a4a5afe20c454ec54d0d873776ec397c59405c74790.png,9.968363762,0.047019422
ebfd571f1c6824316047a29cb5f376eec15f56dd51821119c1842be068a8b950.png,2048,2048,90,422,0,576209,1.099031448,51760c09,3002000,apple_imageio,79.860200911,3.537643194,q090-422-p0/apple_imageio/ebfd571f1c6824316047a29cb5f376eec15f56dd51821119c1842be068a8b950.png,9.973205566,0.018379927
ebfd571f1c6824316047a29cb5f376eec15f56dd51821119c1842be068a8b950.png,2048,2048,90,422,0,576209,1.099031448,51760c09,3002000,jpegli,80.551502227,3.387731552,q090-422-p0/jpegli/ebfd571f1c6824316047a29cb5f376eec15f56dd51821119c1842be068a8b950.png,9.974831581,0.018979490
ebfd571f1c6824316047a29cb5f376eec15f56dd51821119c1842be068a8b950.png,2048,2048,90,422,0,576209,1.099031448,51760c09,3002000,turbojpeg,79.837143763,3.516602516,q090-422-p0/turbojpeg/ebfd571f1c6824316047a29cb5f376eec15f56dd51821119c1842be068a8b950.png,9.973204613,0.018477321
eda6d42794b0d0140628fa90fc0c14a7ba88159b8474d0077027c32ee2ddf6f0.png,1632,2048,90,422,0,1140228,2.729176241,51760c09,3002000,apple_imageio,79.106852540,2.872352123,q090-422-p0/apple_imageio/eda6d42794b0d0140628fa90fc0c14a7ba88159b8474d0077027c32ee2ddf6f0.png,9.940843582,0.012635529
eda6d42794b0d0140628fa90fc0c14a7ba88159b8474d0077027c32ee2ddf6f0.png,1632,2048,90,422,0,1140228,2.729176241,51760c09,3002000,jpegli,79.784443684,2.831207275,q090-422-p0/jpegli/eda6d42794b0d0140628fa90fc0c14a7ba88159b8474d0077027c32ee2ddf6f0.png,9.941428185,0.014088988
eda6d42794b0d0140628fa90fc0c14a7ba88159b8474d0077027c32ee2ddf6f0.png,1632,2048,90,422,0,1140228,2.729176241,51760c09,3002000,turbojpeg,79.172938870,2.860680580,q090-422-p0/turbojpeg/eda6d42794b0d0140628fa90fc0c14a7ba88159b8474d0077027c32ee2ddf6f0.png,9.941098213,0.012697220
f67f11de4ca9ebda3db52c41fd3d26c3105687b2d37571e54631a1e4486d0b30.png,1632,2048,90,422,0,295474,0.707227520,51760c09,3002000,apple_imageio,78.653426644,2.055323839,q090-422-p0/apple_imageio/f67f11de4ca9ebda3db52c41fd3d26c3105687b2d37571e54631a1e4486d0b30.png,9.908071518,0.036160469
f67f11de4ca9ebda3db52c41fd3d26c3105687b2d37571e54631a1e4486d0b30.png,1632,2048,90,422,0,295474,0.707227520,51760c09,3002000,jpegli,80.197196530,1.933827519,q090-422-p0/jpegli/f67f11de4ca9ebda3db52c41fd3d26c3105687b2d37571e54631a1e4486d0b30.png,9.909693718,0.044740617
f67f11de4ca9ebda3db52c41fd3d26c3105687b2d37571e54631a1e4486d0b30.png,1632,2048,90,422,0,295474,0.707227520,51760c09,3002000,turbojpeg,78.649666644,2.090338469,q090-422-p0/turbojpeg/f67f11de4ca9ebda3db52c41fd3d26c3105687b2d37571e54631a1e4486d0b30.png,9.907945633,0.036392033
ff32adfa29d4b5de26293352f53cc983d12d3ededd71fe65ca0ef0d887be65c4.png,2048,1360,90,422,0,493406,1.417181756,51760c09,3002000,apple_imageio,82.836261287,2.319089651,q090-422-p0/apple_imageio/ff32adfa29d4b5de26293352f53cc983d12d3ededd71fe65ca0ef0d887be65c4.png,9.957720757,0.012249470
ff32adfa29d4b5de26293352f53cc983d12d3ededd71fe65ca0ef0d887be65c4.png,2048,1360,90,422,0,493406,1.417181756,51760c09,3002000,jpegli,83.130166059,2.283204317,q090-422-p0/jpegli/ff32adfa29d4b5de26293352f53cc983d12d3ededd71fe65ca0ef0d887be65c4.png,9.958173752,0.015135646
ff32adfa29d4b5de26293352f53cc983d12d3ededd71fe65ca0ef0d887be65c4.png,2048,1360,90,422,0,493406,1.417181756,51760c09,3002000,turbojpeg,82.797613543,2.267261267,q090-422-p0/turbojpeg/ff32adfa29d4b5de26293352f53cc983d12d3ededd71fe65ca0ef0d887be65c4.png,9.957650185,0.012199461
02809272b4ca9b08af45771501b741296187c7e26907efb44abbbfcb6cd804f7.png,1360,2048,95,422,0,1264480,3.631893382,51760c09,3002000,apple_imageio,88.191566197,1.499463201,q095-422-p0/apple_imageio/02809272b4ca9b08af45771501b741296187c7e26907efb44abbbfcb6cd804f7.png,9.969855309,0.008183479
02809272b4ca9b08af45771501b741296187c7e26907efb44abbbfcb6cd804f7.png,1360,2048,95,422,0,1264480,3.631893382,51760c09,3002000,jpegli,88.921175557,1.491363645,q095-422-p0/jpegli/02809272b4ca9b08af45771501b741296187c7e26907efb44abbbfcb6cd804f7.png,9.970096588,0.008540869
02809272b4ca9b08af45771501b741296187c7e26907efb44abbbfcb6cd804f7.png,1360,2048,95,422,0,1264480,3.631893382,51760c09,3002000,turbojpeg,88.248286857,1.500890255,q095-422-p0/turbojpeg/02809272b4ca9b08af45771501b741296187c7e26907efb44abbbfcb6cd804f7.png,9.969823837,0.008228302
0369d229ba4c9965d5caeb38c359a027a810968eee930b81520b604e76b4df14.png,1360,2048,95,422,0,592598,1.702085248,51760c09,3002000,apple_imageio,84.960666880,2.946766138,q095-422-p0/apple_imageio/0369d229ba4c9965d5caeb38c359a027a810968eee930b81520b604e76b4df14.png,9.947118759,0.020389318
0369d229ba4c9965d5caeb38c359a027a810968eee930b81520b604e76b4df14.png,1360,2048,95,422,0,592598,1.702085248,51760c09,3002000,jpegli,85.922096977,2.844903946,q095-422-p0/jpegli/0369d229ba4c9965d5caeb38c359a027a810968eee930b81520b604e76b4df14.png,9.948350906,0.026830375
0369d229ba4c9965d5caeb38c359a027a810968eee930b81520b604e76b4df14.png,1360,2048,95,422,0,592598,1.702085248,51760c09,3002000,turbojpeg,85.099020316,2.927072525,q095-422-p0/turbojpeg/0369d229ba4c9965d5caeb38c359a027a810968eee930b81520b604e76b4df14.png,9.947320938,0.020289660
07b9f93f170a0381836bdf301280a5b80b2c4be6e66f793a3c335dc200fb4e5b.png,2048,1360,95,422,0,1071621,3.077955538,51760c09,3002000,apple_imageio,82.276424257,1.570569277,q095-422-p0/apple_imageio/07b9f93f170a0381836bdf301280a5b80b2c4be6e66f793a3c335dc200fb4e5b.png,9.955541611,0.012504280
07b9f93f170a0381836bdf301280a5b80b2c4be6e66f793a3c335dc200fb4e5b.png,2048,1360,95,422,0,1071621,3.077955538,51760c09,3002000,jpegli,82.786313938,1.512896657,q095-422-p0/jpegli/07b9f93f170a0381836bdf301280a5b80b2c4be6e66f793a3c335dc200fb4e5b.png,9.955450058,0.014454544
07b9f93f170a0381836bdf301280a5b80b2c4be6e66f793a3c335dc200fb4e5b.png,2048,1360,95,422,0,1071621,3.077955538,51760c09,3002000,turbojpeg,82.395340481,1.501956224,q095-422-p0/turbojpeg/07b9f93f170a0381836bdf301280a5b80b2c4be6e66f793a3c335dc200fb4e5b.png,9.955648422,0.012714207
0d154749c7771f58e89ad343653ec4e20d6f037da829f47f5598e5d0a4ab61f0.png,1360,2048,95,422,0,1232248,3.539315257,51760c09,3002000,apple_imageio,87.794206743,1.054154158,q095-422-p0/apple_imageio/0d154749c7771f58e89ad343653ec4e20d6f037da829f47f5598e5d0a4ab61f0.png,9.974491119,0.042180181
0d154749c7771f58e89ad343653ec4e20d6f037da829f47f5598e5d0a4ab61f0.png,1360,2048,95,422,0,1232248,3.539315257,51760c09,3002000,jpegli,88.641259928,0.983394444,q095-422-p0/jpegli/0d154749c7771f58e89ad343653ec4e20d6f037da829f47f5598e5d0a4ab61f0.png,9.975109100,0.044518232
0d154749c7771f58e89ad343653ec4e20d6f037da829f47f5598e5d0a4ab61f0.png,1360,2048,95,422,0,1232248,3.539315257,51760c09,3002000,turbojpeg,87.800086786,1.015434146,q095-422-p0/turbojpeg/0d154749c7771f58e89ad343653ec4e20d6f037da829f47f5598e5d0a4ab61f0.png,9.974599838,0.042001605
1b4ad095795ac552b38a21d51be7bfaee8e7d0a70619d84767814321df4ed062.png,2048,1216,95,422,0,687480,2.208444696,51760c09,3002000,apple_imageio,87.095515194,1.241888046,q095-422-p0/apple_imageio/1b4ad095795ac552b38a21d51be7bfaee8e7d0a70619d84767814321df4ed062.png,9.969717979,0.028396428
1b4ad095795ac552b38a21d51be7bfaee8e7d0a70619d84767814321df4ed062.png,2048,1216,95,422,0,687480,2.208444696,51760c09,3002000,jpegli,88.066411389,0.972297370,q095-422-p0/jpegli/1b4ad095795ac552b38a21d51be7bfaee8e7d0a70619d84767814321df4ed062.png,9.969985962,0.039814830
1b4ad095795ac552b38a21d51be7bfaee8e7d0a70619d84767814321df4ed062.png,2048,1216,95,422,0,687480,2.208444696,51760c09,3002000,turbojpeg,87.181566375,1.162082672,q095-422-p0/turbojpeg/1b4ad095795ac552b38a21d51be7bfaee8e7d0a70619d84767814321df4ed062.png,9.969681740,0.028372943
1cba10ad9bb4ced57e42f7656c5f2a58d32dc6bad084957d2f8d1c78e0fcd224.png,1648,2048,95,422,0,497357,1.178883969,51760c09,3002000,apple_imageio,85.641474743,1.342004180,q095-422-p0/apple_imageio/1cba10ad9bb4ced57e42f7656c5f2a58d32dc6bad084957d2f8d1c78e0fcd224.png,9.970286369,0.035279572
1cba10ad9bb4ced57e42f7656c5f2a58d32dc6bad084957d2f8d1c78e0fcd224.png,1648,2048,95,422,0,497357,1.178883969,51760c09,3002000,jpegli,87.889891779,1.124577045,q095-422-p0/jpegli/1cba10ad9bb4ced57e42f7656c5f2a58d32dc6bad084957d2f8d1c78e0fcd224.png,9.983135223,0.042266667
1cba10ad9bb4ced57e42f7656c5f2a58d32dc6bad084957d2f8d1c78e0fcd224.png,1648,2048,95,422,0,497357,1.178883969,51760c09,3002000,turbojpeg,85.692352839,1.378232002,q095-422-p0/turbojpeg/1cba10ad9bb4ced57e42f7656c5f2a58d32dc6bad084957d2f8d1c78e0fcd224.png,9.969463348,0.034869432
2397c73f8feeb8f630fe055da5551c671794afae80528e8612dc62fc0cf61294.png,1360,2048,95,422,0,730494,2.098156020,51760c09,3002000,apple_imageio,85.798465969,1.361586571,q095-422-p0/apple_imageio/2397c73f8feeb8f630fe055da5551c671794afae80528e8612dc62fc0cf61294.png,9.961413383,0.012489438
2397c73f8feeb8f630fe055da5551c671794afae80528e8612dc62fc0cf61294.png,1360,2048,95,422,0,730494,2.098156020,51760c09,3002000,jpegli,86.665410947,1.402254105,q095-422-p0/jpegli/2397c73f8feeb8f630fe055da5551c671794afae80528e8612dc62fc0cf61294.png,9.962023735,0.013560057
2397c73f8feeb8f630fe055da5551c671794afae80528e8612dc62fc0cf61294.png,1360,2048,95,422,0,730494,2.098156020,51760c09,3002000,turbojpeg,85.749354552,1.357105017,q095-422-p0/turbojpeg/2397c73f8feeb8f630fe055da5551c671794afae80528e8612dc62fc0cf61294.png,9.961418152,0.012520015
2684452db505ddbbb53f42a3f3bcfe86fdd0d6d8d98c029db4b4c6fc1f55b750.png,1360,2048,95,422,0,828184,2.378745404,51760c09,3002000,apple_imageio,86.839840336,1.502878785,q095-422-p0/apple_imageio/2684452db505ddbbb53f42a3f3bcfe86fdd0d6d8d98c029db4b4c6fc1f55b750.png,9.973485947,0.012793541
2684452db505ddbbb53f42a3f3bcfe86fdd0d6d8d98c029db4b4c6fc1f55b750.png,1360,2048,95,422,0,828184,2.378745404,51760c09,3002000,jpegli,87.677104293,1.452998042,q095-422-p0/jpegli/2684452db505ddbbb53f42a3f3bcfe86fdd0d6d8d98c029db4b4c6fc1f55b750.png,9.973808289,0.013937354
2684452db505ddbbb53f42a3f3bcfe86fdd0d6d8d98c029db4b4c6fc1f55b750.png,1360,2048,95,422,0,828184,2.378745404,51760c09,3002000,turbojpeg,86.970267874,1.451857209,q095-422-p0/turbojpeg/2684452db505ddbbb53f42a3f3bcfe86fdd0d6d8d98c029db4b4c6fc1f55b750.png,9.973598480,0.012484610
2a760bf1ccea6998be3890dcc2371b23f35fe3006562884b45bc534a621d5c12.png,2048,928,95,422,0,124582,0.524405644,51760c09,3002000,apple_imageio,85.745019971,1.296904683,q095-422-p0/apple_imageio/2a760bf1ccea6998be3890dcc2371b23f35fe3006562884b45bc534a621d5c12.png,9.960277557,0.013861597
2a760bf1ccea6998be3890dcc2371b23f35fe3006562884b45bc534a621d5c12.png,2048,928,95,422,0,124582,0.524405644,51760c09,3002000,jpegli,90.199336134,1.255124211,q095-422-p0/jpegli/2a760bf1ccea6998be3890dcc2371b23f35fe3006562884b45bc534a621d5c12.png,9.981176376,0.006401539
2a760bf1ccea6998be3890dcc2371b23f35fe3006562884b45bc534a621d5c12.png,2048,928,95,422,0,124582,0.524405644,51760c09,3002000,turbojpeg,85.618749750,1.286067009,q095-422-p0/turbojpeg/2a760bf1ccea6998be3890dcc2371b23f35fe3006562884b45bc534a621d5c12.png,9.959977150,0.013983905
4ebc0e6c463bcf8ada38673c268aae56d44864347fd74b81a9fb5659bf96a010.png,1360,2048,95,422,0,1016658,2.920088465,51760c09,3002000,apple_imageio,85.731616243,1.130949616,q095-422-p0/apple_imageio/4ebc0e6c463bcf8ada38673c268aae56d44864347fd74b81a9fb5659bf96a010.png,9.980283737,0.012834549
4ebc0e6c463bcf8ada38673c268aae56d44864347fd74b81a9fb5659bf96a010.png,1360,2048,95,422,0,1016658,2.920088465,51760c09,3002000,jpegli,87.331917532,1.030628681,q095-422-p0/jpegli/4ebc0e6c463bcf8ada38673c268aae56d44864347fd74b81a9fb5659bf96a010.png,9.982921600,0.014637828
4ebc0e6c463bcf8ada38673c268aae56d44864347fd74b81a9fb5659bf96a010.png,1360,2048,95,422,0,1016658,2.920088465,51760c09,3002000,turbojpeg,85.776258532,1.085551262,q095-422-p0/turbojpeg/4ebc0e6c463bcf8ada38673c268aae56d44864347fd74b81a9fb5659bf96a010.png,9.980867386,0.012714446
50d13125b665e0c4c1673264807bfc3cc7a217819329696843fea4c69aff8b91.png,1360,2048,95,422,0,211753,0.608205997,51760c09,3002000,apple_imageio,88.753486833,1.874944210,q095-422-p0/apple_imageio/50d13125b665e0c4c1673264807bfc3cc7a217819329696843fea4c69aff8b91.png,9.969197273,0.008755445
50d13125b665e0c4c1673264807bfc3cc7a217819329696843fea4c69aff8b91.png,1360,2048,95,422,0,211753,0.608205997,51760c09,3002000,jpegli,90.065402899,1.836948514,q095-422-p0/jpegli/50d13125b665e0c4c1673264807bfc3cc7a217819329696843fea4c69aff8b91.png,9.988815308,0.012131810
50d13125b665e0c4c1673264807bfc3cc7a217819329696843fea4c69aff8b91.png,1360,2048,95,422,0,211753,0.608205997,51760c09,3002000,turbojpeg,89.710984521,1.840050936,q095-422-p0/turbojpeg/50d13125b665e0c4c1673264807bfc3cc7a217819329696843fea4c69aff8b91.png,9.981298447,0.008269787
50fe4c3d47d864858e1aaa60fecef5c453b4e18d2b368718eeb5c1e249e0c902.png,2048,1296,95,422,0,1248151,3.762029200,51760c09,3002000,apple_imageio,87.692537379,3.372767210,q095-422-p0/apple_imageio/50fe4c3d47d864858e1aaa60fecef5c453b4e18d2b368718eeb5c1e249e0c902.png,9.962163925,0.012467682
50fe4c3d47d864858e1aaa60fecef5c453b4e18d2b368718eeb5c1e249e0c902.png,2048,1296,95,422,0,1248151,3.762029200,51760c09,3002000,jpegli,87.974213129,3.247878790,q095-422-p0/jpegli/50fe4c3d47d864858e1aaa60fecef5c453b4e18d2b368718eeb5c1e249e0c902.png,9.962319374,0.013016462
50fe4c3d47d864858e1aaa60fecef5c453b4e18d2b368718eeb5c1e249e0c902.png,2048,1296,95,422,0,1248151,3.762029200,51760c09,3002000,turbojpeg,87.719077747,3.246537209,q095-422-p0/turbojpeg/50fe4c3d47d864858e1aaa60fecef5c453b4e18d2b368718eeb5c1e249e0c902.png,9.962133408,0.012473285
581048154e3c4b579c79155742dcf643c18b9bb47782aca7f0768eff185bc32e.png,1456,2048,95,422,0,1441503,3.867356520,51760c09,3002000,apple_imageio,87.003453585,1.249536157,q095-422-p0/apple_imageio/581048154e3c4b579c79155742dcf643c18b9bb47782aca7f0768eff185bc32e.png,9.984749794,0.014986753
581048154e3c4b579c79155742dcf643c18b9bb47782aca7f0768eff185bc32e.png,1456,2048,95,422,0,1441503,3.867356520,51760c09,3002000,jpegli,87.457136339,1.215690374,q095-422-p0/jpegli/581048154e3c4b579c79155742dcf643c18b9bb47782aca7f0768eff185bc32e.png,9.985449791,0.015938640
581048154e3c4b579c79155742dcf643c18b9bb47782aca7f0768eff185bc32e.png,1456,2048,95,422,0,1441503,3.867356520,51760c09,3002000,turbojpeg,87.026689732,1.237795591,q095-422-p0/turbojpeg/581048154e3c4b579c79155742dcf643c18b9bb47782aca7f0768eff185bc32e.png,9.984708786,0.014716387
608cb09e6ffc66d4bc838d4088bf4c0ab889d7e83d4f5d78805cbc4497e432a1.png,1632,2048,95,422,0,1552972,3.717093673,51760c09,3002000,apple_imageio,85.148179978,5.576910019,q095-422-p0/apple_imageio/608cb09e6ffc66d4bc838d4088bf4c0ab889d7e83d4f5d78805cbc4497e432a1.png,9.930530548,0.008294463
608cb09e6ffc66d4bc838d4088bf4c0ab889d7e83d4f5d78805cbc4497e432a1.png,1632,2048,95,422,0,1552972,3.717093673,51760c09,3002000,jpegli,85.539789440,5.552676201,q095-422-p0/jpegli/608cb09e6ffc66d4bc838d4088bf4c0ab889d7e83d4f5d78805cbc4497e432a1.png,9.930719376,0.009397507
608cb09e6ffc66d4bc838d4088bf4c0ab889d7e83d4f5d78805cbc4497e432a1.png,1632,2048,95,422,0,1552972,3.717093673,51760c09,3002000,turbojpeg,85.202554368,5.646500111,q095-422-p0/turbojpeg/608cb09e6ffc66d4bc838d4088bf4c0ab889d7e83d4f5d78805cbc4497e432a1.png,9.930386543,0.008308470
79b1bb29124f590c2e99e6c71c18affe25115d594a821cadc58bf24bf94dae8d.png,2048,1280,95,422,0,1117750,3.411102295,51760c09,3002000,apple_imageio,84.607597640,1.917237759,q095-422-p0/apple_imageio/79b1bb29124f590c2e99e6c71c18affe25115d594a821cadc58bf24bf94dae8d.png,9.929663658,0.008799791
79b1bb29124f590c2e99e6c71c18affe25115d594a821cadc58bf24bf94dae8d.png,2048,1280,95,422,0,1117750,3.411102295,51760c09,3002000,jpegli,84.986973027,1.851771355,q095-422-p0/jpegli/79b1bb29124f590c2e99e6c71c18affe25115d594a821cadc58bf24bf94dae8d.png,9.929976463,0.009581685
